,Price,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Balcony,State of the property,Furnished,Surface of living-room,Number of showers,Number of facades,Surface terrace,Security door,Access for disabled,Surface garden,Garage,Brussels,Walloon Brabant,Flemish Brabant,Antwerp,Limburg,Liege,Namur,Hainaut,Luxembourg,West Flanders,East Flanders,Type property
11310,249000,106,1,1,1,0,1,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11311,180000,157,1,1,1,0,2,0,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11312,200000,110,1,1,1,0,2,0,33,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11313,349000,188,1,1,2,1,2,0,56,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11314,180000,203,1,1,1,0,0,0,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11315,173000,109,1,1,1,0,0,0,32,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11316,165000,179,1,1,1,0,0,0,53,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11317,220000,120,2,1,1,0,2,0,36,1,2,8,0,0,327,1,0,0,0,0,0,0,0,0,0,1,0,1
11318,170000,155,2,1,1,0,1,0,46,1,2,8,0,0,255,1,0,0,0,0,0,0,0,0,0,1,0,1
11319,249000,129,1,1,1,0,2,0,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11320,285000,101,1,1,1,0,2,1,30,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11321,314680,122,1,1,1,0,1,0,36,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11322,273903,109,1,1,1,0,1,0,32,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11323,209000,98,2,1,1,0,1,0,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11324,250000,85,2,1,1,0,1,0,25,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11325,175000,58,1,1,1,0,3,0,17,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11326,295000,95,1,1,1,0,3,0,28,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11327,450000,135,1,2,2,0,2,0,40,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11328,279000,112,1,1,2,0,2,0,18,1,2,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11329,262650,123,1,1,2,1,2,0,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11330,450000,135,1,2,2,0,3,0,40,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11331,585000,178,1,3,2,0,3,0,53,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11332,465000,134,1,2,2,0,3,0,40,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11333,450000,141,1,2,2,0,3,0,42,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11334,282500,104,1,1,1,0,1,0,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11335,399500,150,1,1,1,0,3,0,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11336,315500,112,1,1,1,0,3,0,33,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11337,295000,95,1,1,1,0,3,0,28,1,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11338,175000,58,1,1,1,0,3,0,17,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11339,295000,95,1,1,1,0,3,0,28,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11340,175000,58,1,1,1,0,3,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11341,259000,153,1,1,2,0,2,0,28,1,4,50,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,1
11342,280000,125,2,1,2,0,1,0,37,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11343,299500,219,1,2,2,0,1,0,65,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11344,340000,172,2,1,1,1,1,0,51,1,2,8,0,0,265,0,0,0,0,0,0,0,0,0,0,1,0,1
11345,345000,222,1,1,2,0,1,0,66,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11346,355000,130,2,2,2,0,3,0,39,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11347,549000,389,2,3,1,0,2,0,43,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11348,255000,83,2,1,1,0,3,0,25,1,2,25,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0
11349,217000,72,2,1,1,0,3,0,22,1,2,20,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0
11350,235500,161,2,1,2,0,2,0,48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11351,255500,150,2,1,2,0,1,0,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11352,315000,150,2,1,2,0,2,0,44,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11353,330000,137,2,1,1,0,1,0,41,1,2,8,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11354,281698,120,1,1,1,0,1,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11355,209000,97,1,2,1,0,3,0,29,1,2,13,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,0
11356,275000,128,1,1,1,0,3,0,38,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11357,287000,135,1,1,1,0,3,0,40,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11358,145000,158,1,1,2,0,1,0,47,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11359,145000,158,1,1,2,0,1,0,47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11360,299900,167,2,1,2,0,1,0,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11361,245000,96,2,1,1,0,1,0,29,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11362,270000,191,2,1,1,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11363,159000,91,1,1,1,0,1,0,27,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11364,275000,194,2,1,2,0,1,0,57,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11365,250000,194,2,1,1,0,1,0,57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11366,503376,190,1,1,1,0,3,0,56,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11367,175000,157,2,1,1,0,1,0,46,1,3,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11368,495000,170,2,1,2,0,1,0,50,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11369,289000,250,2,1,2,0,1,0,74,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11370,340000,171,2,1,1,0,2,0,51,1,2,8,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11371,155000,86,1,1,1,0,1,0,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11372,650000,301,1,1,1,0,0,0,40,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11373,278434,106,1,1,1,0,1,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11374,100000,78,2,2,2,0,1,0,23,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11375,399000,120,1,1,2,0,1,0,36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11376,295000,169,2,1,1,0,1,0,50,1,3,8,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11377,219000,138,2,1,1,0,1,0,41,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11378,249000,205,1,1,1,0,0,0,32,1,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11379,269000,170,2,1,2,0,3,0,50,1,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11380,249000,246,2,1,1,0,1,0,73,1,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11381,265000,173,2,1,2,0,1,0,51,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11382,335000,233,2,1,2,0,1,0,69,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11383,285000,186,2,1,1,0,1,0,55,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11384,135000,141,1,1,1,0,1,0,42,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11385,245000,222,1,1,1,0,1,0,66,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11386,236965,104,1,1,1,0,3,0,31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11387,491029,164,1,1,1,0,3,0,49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11388,421666,170,2,1,1,0,3,0,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11389,185000,89,2,1,1,0,1,0,27,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11390,259000,97,1,1,1,0,1,0,29,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11391,259000,97,1,1,1,0,2,0,25,1,2,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11392,248000,121,2,1,1,0,1,0,36,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11393,147500,60,1,1,1,0,1,0,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11394,157500,60,1,1,1,0,3,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11395,157500,58,1,1,1,0,3,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11396,154900,60,1,1,1,0,3,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11397,157500,58,1,1,1,0,3,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11398,154900,124,1,1,1,0,3,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11399,99000,85,0,1,1,0,1,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11400,169000,107,1,1,1,0,0,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11401,199500,76,2,1,1,0,1,0,23,1,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11402,345000,140,1,1,1,0,1,0,42,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11403,149500,60,2,1,1,0,1,0,18,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11404,549000,210,1,1,2,0,2,0,45,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11405,429897,161,1,1,2,0,3,0,48,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11406,335000,137,1,1,1,0,3,0,41,1,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11407,395000,200,2,1,2,0,1,0,59,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11408,280000,108,2,1,1,0,1,0,32,1,2,33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11409,227000,99,2,1,1,0,3,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11410,260000,132,2,1,2,0,1,0,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11411,274500,104,1,1,1,0,3,0,31,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11412,217000,100,1,1,1,0,1,0,30,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11413,260000,132,1,1,1,0,2,0,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11414,449000,220,1,2,1,0,1,0,65,1,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11415,110000,75,1,1,1,0,0,0,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11416,157500,201,2,1,2,0,1,0,59,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11417,214500,91,1,1,1,0,3,0,30,1,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11418,226000,98,1,1,1,0,1,0,29,1,2,8,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0
11419,214500,91,1,1,1,0,1,0,27,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11420,250000,100,1,1,1,0,2,0,30,1,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11421,212000,91,1,1,1,0,3,0,28,1,2,16,0,0,64,1,0,0,0,0,0,0,0,0,0,1,0,0
11422,226000,98,1,1,1,0,3,0,35,1,2,13,0,0,50,1,0,0,0,0,0,0,0,0,0,1,0,0
11423,212000,91,1,1,1,0,3,0,27,1,2,8,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0
11424,199000,175,1,1,1,0,1,0,52,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11425,139000,95,2,1,1,0,1,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11426,145000,83,1,1,2,0,1,0,25,1,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11427,159000,74,1,1,1,0,1,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11428,259523,84,1,1,1,0,1,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11429,221000,94,1,1,1,0,3,0,32,1,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11430,221000,94,1,1,1,0,1,0,28,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11431,259000,120,2,1,1,1,1,0,31,1,2,3,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,0
11432,118000,90,1,1,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11433,259500,103,2,1,1,0,1,0,31,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11434,265000,160,1,1,2,0,2,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11435,187000,191,1,1,1,0,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11436,125000,86,2,1,1,0,1,0,26,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11437,645000,250,1,2,1,0,1,0,69,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11438,220000,220,1,1,1,0,1,0,65,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11439,145000,94,1,1,1,0,1,0,28,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11440,199000,218,2,1,1,0,0,0,64,1,2,8,0,0,1258,1,0,0,0,0,0,0,0,0,0,1,0,1
11441,199500,137,2,1,1,0,1,0,41,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11442,256850,131,2,1,1,0,3,0,39,1,2,0,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11443,255800,126,2,1,1,0,3,0,37,1,2,8,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11444,169000,141,1,1,1,0,0,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11445,262600,116,2,1,1,0,3,0,34,1,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11446,258650,116,2,1,1,0,3,0,34,1,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11447,277000,151,2,1,1,0,3,0,45,1,3,8,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,1
11448,328000,221,1,1,2,0,1,0,65,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11449,280000,141,2,2,1,0,2,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11450,295000,120,2,1,1,0,1,0,36,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11451,229000,161,1,1,1,0,0,0,48,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11452,301978,168,1,1,1,0,3,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11453,307258,168,1,1,1,0,3,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11454,293742,168,1,1,1,0,3,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11455,405345,188,1,1,1,0,3,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11456,261877,136,1,1,1,0,3,0,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11457,420000,104,1,1,1,0,1,0,31,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11458,329000,95,1,1,1,0,2,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11459,549000,80,2,1,1,0,2,1,24,1,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11460,599000,143,1,2,1,0,2,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11461,265000,102,1,1,1,0,2,1,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11462,324000,210,2,1,1,0,1,0,40,1,2,30,0,0,70,1,0,0,0,0,0,0,0,0,0,1,0,1
11463,335000,78,2,1,1,0,1,0,31,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11464,299000,146,1,2,2,0,1,0,43,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11465,365500,109,2,1,1,0,3,0,58,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11466,235000,43,2,1,1,0,2,1,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11467,228960,93,1,1,1,0,3,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11468,259000,93,2,1,2,0,1,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11469,480000,113,1,2,2,0,3,0,34,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11470,389000,65,1,1,1,0,2,0,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11471,225000,81,2,1,2,0,1,0,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11472,159000,30,2,1,1,0,1,0,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11473,189000,48,1,1,1,0,1,1,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11474,420000,75,2,1,1,0,1,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11475,315000,62,2,1,1,0,3,0,19,1,2,5,1,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0
11476,520000,222,1,1,2,0,0,0,66,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11477,250000,62,1,1,1,0,3,0,19,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11478,426000,195,1,1,2,0,3,0,58,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11479,369000,95,1,1,1,0,2,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11480,469000,95,2,1,1,0,2,1,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11481,220000,45,1,1,1,0,2,1,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11482,295000,86,2,1,1,0,2,0,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11483,209000,61,1,1,1,0,2,1,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11484,255000,54,1,1,1,0,2,1,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11485,175800,68,1,1,1,0,2,0,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11486,769000,148,2,2,2,0,1,0,44,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11487,284500,92,2,2,1,0,3,0,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11488,424500,133,2,1,1,0,3,0,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11489,299000,64,1,1,1,0,3,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11490,950000,107,1,2,1,0,1,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11491,995000,129,1,2,1,0,2,0,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11492,381500,107,1,1,1,0,2,0,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11493,303160,104,1,1,1,0,2,0,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11494,175800,69,1,1,1,0,2,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11495,293300,94,1,1,1,0,2,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11496,350000,45,2,1,1,0,2,1,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11497,149000,40,1,1,1,0,2,1,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11498,190000,45,1,1,1,0,2,1,14,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11499,156500,38,2,1,1,0,1,1,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11500,275000,162,2,1,1,0,0,0,48,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11501,250000,199,2,1,2,0,1,0,59,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11502,149000,68,2,1,1,0,1,0,20,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11503,279000,102,2,1,2,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11504,189600,60,1,1,1,0,3,0,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11505,332000,94,1,2,1,0,2,0,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11506,545000,72,1,1,1,0,2,0,22,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11507,940000,175,2,2,2,0,1,0,52,2,2,105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11508,169000,55,1,1,1,0,0,1,17,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11509,168000,35,1,1,1,0,1,1,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11510,139500,34,1,1,1,0,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11511,325000,120,2,1,1,0,2,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11512,499000,96,2,2,1,0,2,1,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11513,395000,135,2,1,2,0,1,0,33,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11514,299000,160,1,1,1,0,0,0,47,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11515,250000,62,1,1,1,0,2,0,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11516,222500,42,1,1,1,0,2,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11517,649000,92,2,2,1,0,2,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11518,179000,134,1,1,2,0,0,1,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11519,299000,160,1,1,1,0,0,0,47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11520,595000,180,2,2,1,0,2,1,53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11521,72200,41,2,1,1,0,3,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11522,250000,250,2,1,1,1,0,0,50,1,2,8,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1
11523,307037,180,1,1,2,0,3,0,53,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11524,279775,156,1,1,2,0,3,0,46,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11525,495000,142,2,1,2,0,1,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11526,200000,58,1,1,1,0,2,0,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11527,285000,73,1,1,1,0,3,0,22,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11528,545000,72,1,1,1,0,1,1,22,1,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11529,210000,56,1,1,1,0,1,1,17,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11530,220000,37,1,1,1,0,1,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11531,279000,64,2,1,1,0,3,0,29,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11532,200000,58,1,1,1,0,1,0,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11533,219000,44,2,1,1,0,2,1,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11534,750000,116,1,2,1,0,2,0,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11535,525000,80,2,1,1,0,2,0,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11536,530000,90,2,1,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11537,229000,53,1,1,1,0,2,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11538,330000,70,2,1,1,0,2,1,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11539,650000,78,2,1,1,0,2,1,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
